Age,Gender,HasKids,EduLvl,WorkStatus,AnnualIncome,Occupation,YrsJobHeld,MosJobHeld,CommunitySz,CntryOfRes,MaritalStat,NumSons,NumDaughters,DP1,DP2,DP3,DP4,DP5,AIP1,AIP2,AIP3,AIP4,AIP5,AIP6,AIP7,AIP8,AIP9,AIP10,AIP11,AIP12,AIP13,AIP14,AIP15,GP1,GP2,GP3,GP4,GP5,GP6,GP7,GP8,GP9,GP10,GP11,GP12,GP13,GP14,GP15,GP16,GP17,GP18,GP19,GP20,SWLS1,SWLS2,SWLS3,SWLS4,SWLS5,SelfLabeled,OthersLabel,DPMean,AIPMean,GPMean,SWLSMean
55,Male,0,deg,student,NA,NA,0,0,Village,United States,Married,0,0,4,4,4,3,3,1,1,3,2,2,3,3,2,2,2,4,2,2,2,3,3,2,4,4,3,4,3,4,4,2,3,3,3,3,4,4,4,3,2,3,2,3,2,2,1,1,1,3.6,2.27,3.25,2
NA,NA,0,NA,NA,NA,NA,0,0,NA,United States,NA,0,0,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,2,3,2,1,1,1,1,1,2,1,1,1,1,1,4,3,1,5,3,1,2,1,3,1,1,1,1,1,1,1,0,0,1.2,1.47,1.75,1
45,Male,0,ltuni,full-time,55e3,NA,5,0,Small Town,United States,Single,0,0,2,2,2,2,2,3,1,4,2,2,2,2,3,2,2,3,2,1,2,2,2,2,2,4,2,3,2,3,2,3,2,2,1,3,3,4,2,3,2,3,3,3,4,4,1,0,0,2,2.2,2.5,3
55,Female,1,ma,part-time,15e4,NA,14,0,Small Town,United States,Divorced,1,1,3,2,2,1,1,2,2,5,2,3,1,1,3,2,3,4,2,3,2,1,4,2,2,4,3,2,3,2,3,3,5,4,3,2,3,3,3,4,4,4,1,1,3,2,1,1,0,1.8,2.4,3.15,1.6
55,Female,1,deg,full-time,45e3,NA,10,0,Rural/Country,United States,Married,0,0,3,3,4,2,2,1,1,3,3,1,1,1,2,1,3,3,1,3,1,1,2,1,2,1,2,4,2,3,2,2,3,2,2,2,3,3,2,3,1,1,4,5,5,5,4,0,0,2.8,1.73,2.15,4.6
55,Female,1,dip,full-time,45e3,NA,0,0,NA,United States,Married,1,2,1,3,4,3,3,1,1,1,1,1,1,1,1,5,1,3,1,1,1,1,1,1,1,2,5,1,4,3,5,1,1,1,1,1,1,5,5,1,1,2,5,5,5,2,1,0,0,2.8,1.4,2.15,3.6
45,Male,1,ltuni,full-time,25e3,NA,0,0,Medium-Sized,United States,Married,1,4,1,1,1,1,1,2,2,1,1,1,1,1,2,1,5,3,2,3,1,2,2,1,2,2,1,2,2,2,1,1,4,2,2,2,2,1,2,5,1,2,1,1,1,1,1,0,0,1,1.87,1.95,1
67.5,Female,1,deg,retired,25e3,NA,0,0,Medium-Sized,United States,Married,0,1,3,1,4,1,1,1,1,1,2,2,1,3,3,1,3,1,3,2,2,3,4,1,2,1,1,1,3,2,3,1,3,2,1,2,4,4,4,3,3,3,3,3,3,3,3,1,1,2,1.93,2.4,3
25,Female,1,lthigh,unemployed,25e3,NA,3,0,Small Town,United States,Married,0,1,4,4,2,3,3,5,2,3,2,4,2,1,3,3,3,4,3,5,3,5,5,1,3,3,5,2,5,4,5,1,3,3,3,2,3,3,3,5,5,4,3,4,3,4,2,1,1,3.2,3.2,3.4,3.2
16.5,Female,0,lthigh,student,1e4,NA,0,6,Village,United States,Separated,0,0,4,3,2,1,1,1,1,3,1,2,4,4,4,1,3,2,3,3,1,2,3,1,2,5,2,1,3,4,4,2,4,4,1,3,5,4,2,3,3,2,3,3,3,4,2,1,1,2.2,2.33,2.9,3
23,Female,0,deg,full-time,25e3,NA,3,3,Small Town,United States,Single,0,0,4,3,2,2,2,2,2,5,3,3,1,2,4,3,4,3,3,4,3,3,4,1,4,5,5,4,4,4,4,2,2,4,4,4,4,5,4,4,2,3,3,3,2,2,4,1,0,2.6,3,3.65,2.8
45,Female,0,ma,full-time,15e4,NA,2,0,Village,United States,Single,0,0,3,3,3,3,3,2,2,5,3,4,4,3,3,4,4,4,2,3,3,3,4,3,4,5,4,2,4,3,4,1,4,4,3,3,4,4,4,3,4,4,4,4,4,4,2,1,0,3,3.27,3.55,3.6
20,Female,0,ltuni,student,1e4,NA,9,0,Medium-Sized,United States,Single,0,0,5,5,5,2,2,2,2,5,4,5,5,5,4,3,5,2,3,3,5,5,5,2,3,5,5,3,5,4,5,5,1,5,2,1,4,5,5,5,5,5,2,2,2,2,1,1,0,3.8,3.87,4,1.8
67.5,Female,1,phd,full-time,15e4,NA,0,0,Small Town,United States,Married,1,1,4,4,3,3,2,1,3,5,5,4,4,5,4,4,5,3,5,3,4,3,4,3,4,2,3,3,3,4,3,5,4,5,1,2,4,4,3,4,3,3,4,3,3,4,2,1,1,3.2,3.87,3.35,3.2
32.5,Female,1,deg,full-time,35e3,NA,2,0,Village,United States,Single,4,1,2,3,1,1,1,3,2,2,5,3,5,5,1,1,4,3,4,4,3,3,3,1,1,3,1,3,1,2,4,1,4,1,2,2,2,5,3,3,4,3,3,3,2,4,5,1,1,1.6,3.2,2.45,3.4
37.5,Female,1,deg,part-time,45e3,NA,1,4,Village,United States,Married,0,2,4,3,3,2,2,1,2,2,4,3,3,2,3,3,3,2,3,2,3,3,4,1,1,3,3,2,4,3,3,1,4,4,3,1,4,2,2,3,3,3,5,4,5,4,4,1,0,2.8,2.6,2.7,4.4
55,Female,1,ma,full-time,87500,NA,10,2,Small Town,United States,Married,0,1,2,1,2,2,1,1,1,3,2,2,4,1,4,2,5,2,1,2,1,3,2,3,2,1,2,2,2,2,2,1,2,3,2,2,3,3,2,3,2,2,4,4,5,5,4,0,0,1.6,2.27,2.15,4.4
67.5,Female,1,deg,part-time,45e3,NA,3,0,Small Town,United States,Divorced,0,2,2,3,2,2,2,1,1,3,3,3,4,2,3,1,3,2,2,3,2,3,4,2,3,1,3,2,3,2,3,2,3,2,3,3,4,4,2,4,3,4,3,3,3,4,2,1,0,2.2,2.4,2.85,3
32.5,Female,0,phd,full-time,NA,NA,2,0,Small Town,United States,Single,0,0,3,3,3,2,2,1,1,2,1,1,3,2,2,1,2,2,1,2,1,2,3,2,2,2,3,4,3,4,3,1,3,4,1,3,3,4,3,2,2,3,4,4,4,3,4,1,1,2.6,1.6,2.75,3.8
32.5,Female,0,deg,full-time,15e3,NA,7,0,Large-City,United States,Single,0,0,3,1,5,1,1,3,3,2,4,3,1,5,5,1,5,5,5,3,3,5,5,1,1,5,4,5,5,3,5,2,4,5,4,3,4,1,5,5,5,3,5,4,5,3,5,1,1,2.2,3.53,3.75,4.4
20,Female,0,ltuni,part-time,15e3,NA,1,4,Small Town,United States,Single,0,0,2,2,2,2,2,1,2,4,4,3,1,3,4,3,4,4,3,3,4,4,4,2,4,4,4,3,4,3,4,2,4,4,2,4,3,4,3,3,3,3,3,3,4,4,3,1,1,2,3.13,3.35,3.4
37.5,Female,1,ma,full-time,45e3,NA,14,0,Small Town,United States,Married,0,0,4,2,4,4,4,4,1,2,5,3,1,4,4,5,3,4,3,5,3,4,5,1,3,3,3,1,4,5,4,2,5,4,4,2,5,3,4,5,5,5,3,3,3,4,2,1,1,3.6,3.4,3.65,3
32.5,Female,0,phd,full-time,55e3,NA,2,0,Small Town,United States,Married,0,0,4,1,1,1,1,1,1,3,1,2,3,1,4,3,3,4,1,2,1,5,5,1,1,2,1,1,1,2,3,1,2,5,1,1,3,5,1,3,5,3,3,3,3,3,2,1,0,1.6,2.33,2.35,2.8
55,Male,1,ltuni,part-time,25e3,NA,4,0,Large Town,United States,Widowed,1,1,4,3,3,3,3,2,2,3,3,3,4,4,3,4,4,4,3,2,3,5,3,2,3,3,3,3,4,3,3,2,3,3,3,4,3,3,3,4,3,3,1,2,1,3,1,1,1,3.2,3.27,3.05,1.6
67.5,Female,1,high,retired,55e3,NA,10,0,Rural/Country,United States,Married,1,1,4,4,3,2,2,1,1,3,2,2,1,2,2,5,5,2,3,4,1,3,3,1,1,4,2,2,4,3,3,1,5,3,2,2,4,2,2,3,4,4,3,3,3,3,2,0,0,3,2.47,2.75,2.8
55,Male,1,ma,full-time,15e4,NA,5,0,Small Town,United States,Married,1,1,2,2,2,2,2,1,1,1,2,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,2,2,2,2,1,2,2,1,2,2,3,2,2,3,3,3,3,4,4,4,0,0,2,1.27,1.85,3.6
55,Male,1,deg,full-time,87500,NA,0,0,Large Town,United States,Divorced,0,1,2,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,1,2,1,3,4,4,4,4,3,0,0,1.2,1.27,1.45,3.8
19,Female,0,ltuni,part-time,15e3,NA,0,3,Village,United States,Single,0,0,4,5,5,5,5,3,1,3,2,2,1,3,3,2,3,3,2,2,1,3,4,2,2,4,4,5,3,5,4,4,1,3,4,3,4,3,3,2,4,3,1,3,2,2,1,1,0,4.8,2.27,3.35,1.8
67.5,Male,1,ma,full-time,45e3,NA,0,0,Village,United States,Married,0,0,3,3,4,2,3,2,2,4,2,3,2,2,4,3,2,2,4,3,3,3,3,2,3,4,2,2,3,3,3,2,4,3,3,4,3,4,3,4,3,3,3,2,3,3,2,1,1,3,2.73,3.05,2.6
16.5,Male,0,ltuni,student,15e3,NA,0,0,Rural/Country,United States,Single,0,0,4,4,5,4,4,2,1,3,4,2,1,4,4,2,4,5,2,5,1,3,4,3,4,4,4,3,4,5,4,5,5,4,4,5,5,5,4,3,4,2,2,4,4,3,5,1,1,4.2,2.87,4.05,3.6
28,Female,0,phd,student,25e3,NA,5,10,Small Town,United States,Single,0,0,4,4,3,2,2,2,3,5,3,4,2,2,5,1,5,3,4,3,4,4,4,4,1,5,4,1,5,5,5,4,4,5,3,2,5,3,4,2,5,5,1,1,1,2,2,1,1,3,3.33,3.8,1.4
37.5,Female,0,phd,full-time,87500,NA,3,6,Village,United States,Single,0,0,3,2,2,2,2,1,1,5,2,2,1,2,3,2,2,2,2,3,2,2,3,1,3,2,2,3,2,2,3,1,3,3,2,3,3,2,2,4,3,3,3,3,3,3,2,1,0,2.2,2.13,2.5,2.8
55,Female,0,ma,full-time,87500,NA,9,0,Small Town,United States,Married,0,0,5,1,2,2,2,2,1,1,2,3,3,4,4,3,2,2,1,2,1,3,3,3,3,3,1,2,4,4,4,1,3,5,5,2,3,1,1,3,3,4,3,5,4,4,1,1,1,2.4,2.27,2.9,3.4
24,Male,0,ma,student,15e3,NA,0,11,Rural/Country,United States,Single,0,0,3,3,4,3,3,2,2,3,3,2,4,3,4,1,4,3,3,3,3,3,4,2,3,4,4,2,4,2,4,3,3,4,2,3,4,4,2,4,3,4,3,3,4,3,3,1,1,3.2,2.87,3.25,3.2
45,Male,0,phd,full-time,67500,NA,12,2,NA,United States,Divorced,0,0,5,5,4,3,3,2,3,4,4,4,2,2,3,3,4,4,3,4,3,3,5,3,2,5,5,3,5,3,5,3,3,3,4,4,4,5,4,4,5,4,2,2,2,2,2,1,1,4,3.2,3.95,2
25,Female,0,ltuni,unemployed,1e4,NA,0,0,Small Town,United States,Single,0,0,3,4,5,3,3,2,4,4,4,4,5,5,3,3,4,2,4,2,5,4,4,1,2,3,2,4,3,5,4,3,4,4,2,4,4,3,4,3,3,4,2,1,3,2,3,1,1,3.6,3.67,3.3,2.2
28,Female,0,dip,student,15e3,NA,0,6,Village,United States,Single,0,0,4,4,5,4,4,4,1,5,1,3,2,3,4,3,2,5,1,3,1,1,4,3,4,3,4,4,4,4,4,1,2,4,4,5,3,2,2,3,4,5,1,1,2,2,4,1,1,4.2,2.6,3.45,2
32.5,Female,0,ma,full-time,67500,NA,3,0,Village,United States,Single,0,0,4,4,4,3,3,3,2,3,3,2,3,3,3,3,4,3,2,2,2,3,4,4,4,3,4,3,4,4,4,2,2,4,3,4,4,4,4,4,4,3,2,3,3,3,2,1,1,3.6,2.73,3.6,2.6
37.5,Female,1,phd,unemployed,15e4,NA,3,8,Village,United States,Separated,1,0,3,3,3,3,3,1,4,4,5,5,5,5,5,3,5,1,4,2,4,4,4,3,3,5,2,2,2,3,3,5,5,5,2,3,4,1,1,5,4,3,2,2,2,3,1,1,1,3,3.8,3.25,2
32.5,Male,1,ltuni,unemployed,15e3,NA,0,0,Medium-Sized,United States,Separated,0,3,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,3,5,5,2,2,2,3,2,5,4,5,3,3,5,5,5,5,5,5,5,5,5,1,3,2,1,5,1,1,5,4.73,4.05,2.4
55,Female,1,high,full-time,35e3,NA,0,0,Medium-Sized,United States,Married,3,1,3,3,2,2,2,3,2,3,3,2,2,4,2,2,3,3,2,3,1,3,4,3,2,2,3,4,4,2,3,2,4,3,2,3,3,4,4,4,3,2,1,2,3,2,2,1,1,2.4,2.53,3.05,2
32.5,Male,1,ma,student,15e3,NA,0,0,Rural/Country,United States,Married,1,0,4,4,2,2,3,1,4,4,5,5,2,5,5,3,5,1,3,2,4,3,5,4,4,2,2,2,3,3,5,5,1,5,2,1,5,4,5,3,5,5,3,2,2,2,2,1,1,3,3.47,3.55,2.2
45,Female,1,phd,full-time,67500,NA,13,0,Small Town,United States,Married,0,1,4,3,2,2,2,2,2,3,3,3,1,4,4,2,3,4,4,2,3,3,4,2,4,3,3,3,4,3,5,4,4,3,3,3,4,4,4,4,3,4,4,4,2,4,2,1,0,2.6,2.87,3.55,3.2
67.5,Male,1,phd,retired,25e4,NA,1,0,Village,United States,Married,1,1,4,5,5,2,2,2,2,3,4,3,1,3,3,4,3,3,3,4,3,1,3,3,4,2,4,3,3,4,4,4,4,4,3,4,4,4,4,3,3,3,3,4,3,5,4,1,1,3.6,2.8,3.5,3.8
19,Male,0,high,full-time,1e4,NA,1,0,Rural/Country,United States,Single,0,0,5,4,4,4,4,5,3,5,3,4,2,5,4,4,3,5,4,5,3,5,5,2,4,5,4,4,5,4,4,5,2,5,2,5,4,3,4,4,4,4,2,2,2,2,1,1,1,4.2,4,3.95,1.8
16.5,Female,0,ltuni,student,1e4,NA,NA,0,Small Town,United States,Single,0,0,5,5,5,5,5,2,3,5,4,4,5,5,5,5,5,2,5,5,5,5,5,5,5,5,1,1,5,5,5,1,5,5,4,5,5,5,5,5,5,5,1,1,1,1,1,1,1,5,4.33,4.35,1
25,Male,0,deg,part-time,25e3,NA,3,0,Small Town,United States,NA,0,0,3,4,3,2,2,2,4,5,3,4,4,4,4,4,4,4,4,3,4,4,5,1,4,2,1,4,3,3,4,3,3,4,2,3,4,5,4,4,5,4,2,2,3,3,2,1,1,2.8,3.8,3.4,2.4
45,Female,1,ma,student,NA,NA,10,0,Large-City,United States,Married,1,0,4,2,1,1,2,1,4,5,4,2,1,3,4,2,4,3,4,2,5,2,4,2,3,5,1,3,3,3,4,2,5,5,2,3,4,2,2,5,5,3,3,3,3,4,1,1,0,2,3.07,3.3,2.8
55,Male,1,ma,full-time,15e4,NA,1,4,Village,United States,Married,0,0,2,1,1,1,1,1,1,4,1,2,2,1,3,1,3,1,3,1,1,1,1,1,4,1,1,1,2,3,3,1,5,3,4,2,4,4,1,5,1,3,1,1,2,3,2,1,0,1.2,1.73,2.5,1.8
28,Female,0,ma,unemployed,45e3,NA,0,1,Rural/Country,United States,Married,0,0,4,4,4,3,3,2,3,3,5,3,1,4,3,3,4,2,5,3,5,4,4,4,4,3,5,4,4,4,4,5,5,4,2,2,3,2,2,5,5,4,4,4,4,4,3,1,1,3.6,3.33,3.75,3.8
55,Female,1,dip,unemployed,25e4,NA,0,0,Medium-Sized,United States,Married,1,2,2,2,3,2,1,2,2,3,3,3,2,2,2,2,2,1,3,1,3,2,2,1,1,5,1,1,4,3,2,3,2,3,3,3,2,2,1,3,3,2,4,4,4,5,4,0,NA,2,2.2,2.35,4.2
28,Female,0,phd,unemployed,35e3,NA,1,0,Small Town,United States,Married,0,0,2,3,1,1,1,1,2,4,3,4,4,4,4,4,5,2,2,3,3,3,3,1,1,3,3,3,1,1,4,3,2,3,1,3,5,3,1,4,3,5,3,2,2,3,3,1,0,1.6,3.2,2.65,2.6
28,Female,0,deg,full-time,15e4,NA,0,4,Village,United States,Single,0,0,2,3,2,1,1,4,2,5,3,2,3,3,3,2,3,4,3,5,2,4,4,4,4,4,3,4,4,2,3,3,4,3,4,4,3,4,4,4,3,4,3,4,4,4,4,1,0,1.8,3.2,3.6,3.8
16.5,Female,0,high,part-time,NA,NA,0,5,Village,United States,Single,0,0,4,4,3,4,3,2,2,4,5,5,5,5,5,5,5,2,1,4,1,5,5,3,4,4,4,3,5,2,5,5,4,5,3,4,5,5,5,2,5,5,3,3,2,2,1,1,1,3.6,3.73,4.15,2.2
37.5,Male,1,ma,part-time,15e4,NA,10,0,Village,United States,Married,1,1,4,4,4,3,3,2,2,4,4,5,5,5,5,5,5,2,4,5,5,4,5,1,5,3,5,3,3,5,5,5,1,5,3,3,5,5,5,5,5,5,1,5,2,5,3,1,1,3.6,4.13,4.1,3.2
32.5,Male,0,phd,full-time,25e4,NA,8,0,Village,United States,Single,0,0,5,4,4,4,4,2,4,5,5,4,3,5,4,4,5,5,5,4,4,5,4,4,5,4,4,4,5,4,5,5,5,5,2,5,4,5,5,4,5,4,4,4,4,5,5,1,1,4.2,4.27,4.4,4.4
37.5,Female,0,ltuni,unemployed,1e4,NA,0,0,Small Town,United States,Married,0,0,5,5,5,5,5,2,2,5,4,4,2,3,3,4,5,4,2,4,2,4,5,3,5,5,4,4,4,5,5,2,2,5,4,4,5,5,4,5,5,5,1,1,1,1,1,1,1,5,3.33,4.3,1
37.5,Male,1,ma,part-time,1e4,NA,3,7,Village,United States,Married,1,0,4,4,4,4,4,3,1,5,1,5,4,4,4,5,4,2,2,4,1,4,5,3,3,4,4,4,4,4,4,1,1,4,3,5,5,3,3,5,5,5,2,3,2,2,2,1,1,4,3.27,3.75,2.2
NA,Female,0,ma,full-time,55e3,NA,12,0,Village,United States,Single,0,0,2,4,2,3,3,2,1,2,2,2,1,2,2,1,3,4,1,3,2,4,2,2,2,4,4,3,2,3,3,2,3,3,3,4,2,4,4,2,3,2,2,3,3,5,3,1,0,2.8,2.13,2.85,3.2
55,Female,1,ma,part-time,25e3,NA,10,0,Small Town,United States,Married,0,1,3,5,3,1,1,1,4,5,5,5,5,5,3,5,5,1,5,1,4,3,5,2,2,2,3,3,4,3,5,3,3,5,2,3,4,3,1,5,4,3,3,5,2,2,2,1,1,2.6,3.8,3.25,2.8
37.5,Male,0,ma,full-time,15e4,NA,2,0,Village,United States,Married,0,0,5,5,5,4,4,4,5,3,4,1,4,5,5,5,4,5,5,5,1,2,4,4,4,4,4,4,4,5,1,4,4,4,4,4,5,1,4,4,5,4,2,2,1,4,2,1,1,4.6,3.87,3.85,2.2
32.5,Female,0,phd,full-time,45e3,NA,0,6,Small Town,United States,Single,0,0,5,5,5,4,4,1,2,3,5,4,4,5,5,3,5,5,5,5,5,3,5,4,4,5,5,5,5,4,5,5,5,5,1,3,5,5,5,4,5,3,3,2,3,2,2,1,1,4.6,4,4.4,2.4
32.5,Female,0,deg,full-time,87500,NA,13,0,Large Town,United States,Divorced,0,0,4,3,3,2,2,2,3,3,4,3,4,5,5,4,4,3,5,5,4,4,5,2,3,3,3,3,4,2,5,3,4,5,1,2,4,4,4,3,3,2,3,4,3,3,3,1,1,2.8,3.87,3.25,3.2
37.5,Female,0,phd,part-time,45e3,NA,4,0,Small Town,United States,Married,0,0,3,3,3,3,4,1,1,4,2,3,2,2,5,4,2,3,2,3,1,3,2,2,4,4,2,3,4,4,4,1,2,4,1,3,5,3,2,4,4,5,2,3,2,2,4,1,0,3.2,2.53,3.15,2.6
45,Female,0,ma,full-time,55e3,NA,6,0,Large Town,United States,Divorced,0,0,4,4,3,2,2,2,2,3,3,5,1,3,5,3,4,3,4,5,2,3,3,2,2,1,5,1,5,3,4,2,3,4,3,3,4,4,3,5,5,4,3,3,4,3,2,1,1,3,3.2,3.3,3
45,Female,1,deg,full-time,15e4,NA,3,0,Village,United States,Married,1,1,3,3,3,2,2,1,1,3,3,2,3,2,3,2,5,2,2,1,2,3,5,1,2,3,5,5,4,3,4,1,4,4,5,2,4,5,5,4,3,4,3,4,4,4,2,1,0,2.6,2.33,3.65,3.4
45,Female,1,ltuni,part-time,67500,NA,8,0,Village,United States,Married,1,0,4,4,4,4,4,1,1,5,1,1,2,3,3,1,1,2,1,1,1,3,4,1,1,3,1,1,4,2,4,1,4,4,1,1,3,1,1,4,4,5,3,3,3,4,4,1,0,4,1.8,2.5,3.4
37.5,Male,0,phd,full-time,67500,NA,5,0,Large-City,United States,Married,0,0,4,4,3,3,3,1,1,2,2,3,1,2,3,3,3,3,1,2,1,2,4,1,3,3,1,3,3,3,3,2,2,4,1,3,3,4,3,3,3,3,4,4,3,4,3,1,0,3.4,2,2.75,3.6
55,Male,1,ma,part-time,1e4,NA,2,0,Small Town,United States,Married,1,1,3,3,2,2,3,2,1,2,1,3,3,2,3,2,3,2,1,3,1,2,3,2,3,2,2,3,2,4,4,2,4,4,3,3,5,4,2,4,3,4,3,3,3,2,2,1,0,2.6,2.07,3.15,2.6
32.5,Female,0,ma,part-time,45e3,NA,1,3,Village,United States,Married,0,0,2,2,1,2,2,2,3,2,4,3,2,3,3,3,3,2,5,2,4,3,3,2,3,4,3,2,4,3,4,2,4,3,3,4,4,4,2,3,3,3,3,4,3,4,3,1,1,1.8,2.93,3.15,3.4
28,Female,0,deg,full-time,55e3,NA,2,0,Small Town,United States,Single,0,0,3,3,1,1,1,1,1,5,2,1,3,4,3,1,2,3,2,3,1,1,5,1,2,5,4,2,3,2,4,1,2,5,3,2,5,5,5,3,4,4,4,4,4,3,2,1,1,1.8,2.2,3.35,3.4
32.5,Male,1,ma,student,1e4,NA,13,0,Village,United States,Married,0,2,5,5,3,2,2,2,4,5,4,5,2,5,5,5,5,3,4,3,5,2,5,3,3,4,3,3,5,4,5,5,1,4,4,4,5,4,4,4,4,4,4,4,4,4,3,1,1,3.4,3.93,3.9,3.8
37.5,Female,0,phd,full-time,15e4,NA,2,0,Village,United States,Single,0,0,4,3,2,2,2,1,2,3,3,5,1,2,4,4,4,5,3,3,2,4,5,3,2,3,4,3,5,2,4,2,2,5,3,4,4,4,3,4,5,5,1,2,2,2,1,1,0,2.6,3.07,3.6,1.6
45,Female,1,deg,retired,25e4,NA,0,0,Small Town,United States,Married,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,3,1,1,2,3,2,2,1,3,1,4,2,2,2,3,3,2,4,2,3,4,4,4,4,3,0,0,1.2,1.2,2.3,3.8
28,Male,0,deg,student,15e3,NA,2,0,Medium-Sized,United States,Single,0,0,3,3,3,1,1,1,1,5,1,2,2,2,2,1,3,5,1,1,1,2,3,1,1,1,1,2,3,2,5,1,1,5,3,2,1,2,1,5,5,5,1,1,1,3,1,1,0,2.2,2,2.5,1.4
45,Female,0,ma,full-time,55e3,NA,10,7,Small Town,United States,Single,0,0,4,3,3,2,2,1,1,2,2,3,3,1,3,2,2,3,2,3,2,3,3,2,2,4,1,5,3,3,4,1,2,4,3,2,3,3,2,4,3,4,4,4,5,4,3,1,0,2.8,2.2,2.9,4
67.5,Male,1,phd,full-time,25e4,NA,12,0,Small Town,United States,Married,0,2,3,3,3,2,2,1,2,3,3,2,1,2,3,2,2,2,3,3,2,2,3,1,3,1,1,2,3,3,3,1,2,3,2,3,3,4,2,3,2,3,3,3,3,3,3,0,0,2.6,2.2,2.4,3
45,Male,1,ma,full-time,87500,NA,0,0,Village,United States,Married,0,2,3,3,2,2,2,3,3,5,4,3,2,4,4,4,4,2,3,1,3,4,4,2,2,3,2,3,4,2,4,4,3,4,3,3,4,2,3,4,3,4,3,4,3,3,2,1,1,2.4,3.27,3.15,3
37.5,Male,0,ma,full-time,87500,NA,3,0,Small Town,United States,Single,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,0,0,1,1,1,3
55,Female,1,ma,full-time,25e3,NA,2,0,Large Town,United States,Married,0,2,4,4,4,3,3,4,2,3,3,4,2,3,4,4,4,4,2,4,3,3,3,3,4,2,4,2,4,3,3,3,3,4,4,4,4,5,3,4,3,2,3,2,3,4,4,1,0,3.6,3.27,3.35,3.2
55,Female,1,deg,unemployed,87500,NA,1,11,Village,United States,Divorced,0,1,3,3,3,2,2,2,2,4,3,3,2,3,4,3,3,4,4,3,2,3,3,3,2,5,3,3,2,4,3,2,3,3,2,3,4,3,2,5,4,4,1,1,1,2,1,1,1,2.6,3,3.15,1.2
32.5,Male,1,deg,full-time,87500,NA,13,0,Small Town,United States,Married,0,1,5,5,4,3,3,5,4,5,2,5,1,5,5,1,4,5,4,5,3,5,5,4,3,3,5,4,5,3,5,2,3,5,5,4,4,3,3,4,4,4,4,5,5,5,4,1,1,4,3.93,3.9,4.6
21,Female,0,ltuni,student,1e4,NA,0,0,Small Town,United States,Single,0,0,4,2,2,1,1,1,1,3,3,2,4,4,5,2,4,1,2,2,2,3,4,2,1,1,1,2,2,3,3,2,2,4,1,2,4,3,2,3,3,3,4,4,5,5,5,1,1,2,2.6,2.4,4.6
45,Female,0,ma,full-time,55e3,NA,8,0,Large Town,United States,Married,0,0,2,1,3,2,2,1,1,5,1,2,1,1,2,1,2,1,1,4,1,1,4,1,1,1,2,2,4,2,4,1,1,4,1,2,3,1,1,4,5,2,3,4,3,3,1,1,1,2,1.67,2.3,2.8
55,Male,1,phd,full-time,55e3,NA,0,0,Large Town,United States,Married,0,0,3,4,4,3,3,5,3,4,4,4,3,3,4,3,4,5,3,4,3,4,4,2,4,4,3,4,4,4,4,4,4,4,4,5,4,4,4,5,4,5,1,1,2,2,1,1,1,3.4,3.73,4,1.4
28,Female,0,ma,student,25e3,NA,3,0,Village,United States,Single,0,0,3,4,4,2,2,4,5,5,5,3,3,5,5,4,5,5,5,5,5,5,5,5,3,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,5,5,1,1,3,4.6,4.8,4
37.5,Male,0,ltuni,full-time,45e3,NA,8,6,Large Town,United States,Single,0,0,3,4,4,4,4,3,4,3,4,5,4,4,4,5,5,3,4,4,4,5,4,4,3,3,3,4,4,3,5,4,4,3,3,4,4,4,3,3,5,4,2,2,2,2,1,1,1,3.8,4.07,3.7,1.8
32.5,Female,0,ma,full-time,55e3,NA,1,4,Village,United States,Single,0,0,4,4,4,3,3,1,2,2,5,3,4,4,4,3,4,1,4,3,4,4,4,2,4,5,3,3,4,3,4,4,4,4,1,2,3,3,3,2,3,2,4,4,4,3,3,1,0,3.6,3.2,3.15,3.6
45,Female,1,dip,full-time,55e3,NA,0,0,Village,United States,Married,0,2,3,3,2,1,1,1,2,2,2,1,2,1,1,5,2,4,4,4,2,3,2,2,1,4,4,5,3,2,4,2,2,1,4,1,3,4,3,4,2,1,4,4,5,5,2,0,0,2,2.4,2.7,4
32.5,Female,0,phd,full-time,55e3,NA,0,1,Village,United States,Married,0,0,5,4,4,3,3,2,3,1,5,5,5,5,4,5,5,2,4,2,5,4,5,4,2,1,4,2,2,3,4,5,2,5,4,2,5,5,4,4,4,5,3,3,2,3,4,1,1,3.8,3.8,3.6,3
45,Female,0,ma,part-time,67500,NA,0,0,Village,United States,Married,0,0,4,5,5,5,5,2,1,2,1,2,1,4,5,3,3,3,1,2,1,3,4,1,1,4,3,4,5,4,5,3,4,5,1,2,4,3,3,5,5,5,5,5,5,5,5,1,1,4.8,2.27,3.55,5
